712,776,10,8,15,-0.66932666
700,788,15,10,10,-0.49741942
448,436,15,9,10,-0.28830123
716,736,10,10,15,-0.32900017
552,1368,15,11,10,-0.30523232
412,1580,15,12,10,-0.19127578
448,432,15,9,10,-0.6463487
576,560,15,9,10,-0.65194595
320,304,15,9,10,-0.6236377
704,688,15,9,10,-0.659179
716,764,10,9,15,-0.6576253
544,1520,15,10,10,-0.5737883
716,732,10,10,15,-0.38671872
716,732,10,7,15,-0.72812843
716,764,10,8,15,-0.7421764
552,1364,15,10,10,-0.50246423
564,924,15,12,10,-0.033881295
216,256,10,12,15,-0.011687029
716,768,10,8,15,-0.3849972
272,1744,15,11,10,-0.33921325
552,932,15,8,10,-0.69394684
712,776,10,9,15,-0.66892266
552,1352,15,10,10,-0.3805637
716,716,10,7,15,-0.76171064
716,748,10,8,15,-0.6948697
552,1348,15,9,10,-0.65832406
552,1380,15,10,10,-0.57711935
700,788,15,11,10,-0.23558968
424,1580,10,7,15,-0.75643957
288,1732,10,8,15,-0.72210073
576,564,15,12,10,0.029175218
704,692,15,12,10,0.021916667
460,448,10,10,15,-0.20611599
588,576,10,10,15,-0.20764124
544,1520,15,11,10,-0.36215407
576,560,15,12,10,-0.009721259
592,896,10,12,15,-0.04288593
320,304,15,12,10,0.014823824
448,432,15,12,10,0.0019477904
704,688,15,12,10,-0.019064832
532,1536,15,8,10,-0.67862904
688,796,15,8,10,-0.7383721
576,912,10,9,15,-0.6772555
412,1580,15,9,10,-0.7407951
588,572,10,10,15,-0.485488
460,444,10,10,15,-0.47231686
332,316,10,10,15,-0.43068632
716,700,10,10,15,-0.4411925
552,1368,15,10,10,-0.28627902
716,764,10,7,15,-0.79604834
716,732,10,8,15,-0.6801803
552,1364,15,9,10,-0.6417016
564,924,15,11,10,-0.26533663
216,256,10,11,15,-0.22998047
300,1716,10,12,15,-0.00888162
552,932,15,7,10,-0.6498708
272,1744,15,12,10,-0.09014477
552,1352,15,9,10,-0.47768
712,776,10,10,15,-0.49309963
716,748,10,7,15,-0.7724819
716,716,10,8,15,-0.66259503
552,1380,15,9,10,-0.7104175
552,1348,15,10,10,-0.49323374
716,752,10,7,15,-0.55236644
288,1732,10,7,15,-0.81904244
700,788,15,12,10,-0.011014322
424,1580,10,8,15,-0.7649439
320,308,15,11,10,-0.06350906
704,688,15,11,10,-0.24802314
448,432,15,11,10,-0.22739804
576,560,15,11,10,-0.22375712
592,896,10,11,15,-0.27221322
320,304,15,11,10,-0.20202172
688,796,15,7,10,-0.7989365
544,1520,15,12,10,-0.10969651
332,316,10,9,15,-0.62072086
460,444,10,9,15,-0.6511984
716,700,10,9,15,-0.6339672
588,572,10,9,15,-0.6263504
552,1368,15,9,10,-0.6820399
576,912,10,10,15,-0.5063392
412,1580,15,10,10,-0.55686927
412,1580,15,7,10,-0.73808587
552,1368,15,8,10,-0.7438047
532,1536,15,10,10,-0.51278114
688,796,15,10,10,-0.45306253
552,1344,15,7,10,-0.37684697
552,1348,15,7,10,-0.74714875
552,1380,15,8,10,-0.7955085
552,1352,15,8,10,-0.7150768
552,932,15,10,10,-0.22169776
552,1516,10,7,15,-0.8213694
200,256,10,10,15,-0.43721795
540,1328,15,11,10,-0.2992871
440,1580,10,12,15,-0.18317263
552,1360,15,8,10,-0.7048038
400,1568,15,11,10,-0.4023328
540,1324,15,11,10,-0.16245356
476,460,10,12,15,-0.0069816574
604,588,10,12,15,-0.019051509
348,332,10,12,15,0.024083951
552,1364,15,8,10,-0.729993
552,1368,15,7,10,-0.8303272
412,1580,15,8,10,-0.7109585
688,796,15,9,10,-0.5882478
532,1532,15,9,10,-0.67510074
552,1380,15,7,10,-0.8312705
552,1348,15,8,10,-0.7311089
552,1352,15,7,10,-0.75050914
552,932,15,9,10,-0.5658408
552,1516,10,8,15,-0.77767456
200,256,10,9,15,-0.6366503
604,592,10,11,15,-0.083989315
440,1580,10,11,15,-0.41712666
540,1328,15,12,10,-0.058865026
708,780,10,8,15,-0.76609206
604,588,10,11,15,-0.25270957
476,460,10,11,15,-0.24585712
348,332,10,11,15,-0.17484526
552,1364,15,7,10,-0.783028
400,1568,15,12,10,-0.070788495
544,1520,15,7,10,-0.82569706
448,432,15,8,10,-0.7524562
320,304,15,8,10,-0.73723817
576,560,15,8,10,-0.75429875
704,688,15,8,10,-0.76125383
688,796,15,12,10,0.004464332
532,1532,15,12,10,-0.03616583
304,1716,10,11,15,-0.3598385
700,788,15,7,10,-0.8115996
200,256,10,8,15,-0.75603664
272,1744,15,7,10,-0.8310649
552,932,15,12,10,0.032511663
564,924,15,8,10,-0.76304555
540,1328,15,9,10,-0.67328095
540,1324,15,9,10,-0.32762688
704,688,15,7,10,-0.8091502
320,304,15,7,10,-0.7968433
448,432,15,7,10,-0.8051745
576,560,15,7,10,-0.79952836
688,796,15,11,10,-0.23476145
544,1520,15,8,10,-0.7821741
200,256,10,7,15,-0.7910018
304,1716,10,12,15,-0.048865005
700,788,15,8,10,-0.7616302
552,1516,10,10,15,-0.49657416
552,932,15,11,10,-0.20871758
272,1744,15,8,10,-0.789609
564,924,15,7,10,-0.8129665
540,1328,15,10,10,-0.5250808
400,1568,15,10,10,-0.62099886
704,784,10,7,15,-0.7498288
548,1332,15,7,10,-0.7162657
708,692,10,8,15,-0.73751086
452,436,10,8,15,-0.7265736
580,564,10,8,15,-0.73421574
324,308,10,8,15,-0.7153541
548,1336,15,7,10,-0.7563807
552,1404,10,7,15,-0.8291324
324,312,10,8,15,-0.33391908
580,568,10,8,15,-0.34091067
552,1436,10,8,15,-0.79841334
692,796,15,10,10,-0.47383055
552,1452,10,9,15,-0.6512092
552,1484,10,10,15,-0.48769537
536,1528,15,10,10,-0.55954975
568,920,10,8,15,-0.7426522
552,1388,10,7,15,-0.83219516
552,1420,10,8,15,-0.79184026
556,932,15,10,10,-0.47243595
552,1468,10,9,15,-0.69288754
280,1740,10,10,15,-0.5543214
552,1500,10,10,15,-0.5564082
404,1572,15,11,10,-0.4169604
264,1752,15,9,10,-0.6900887
312,296,15,10,10,-0.43386754
696,680,15,10,10,-0.45253873
440,424,15,10,10,-0.44617534
568,552,15,10,10,-0.45966253
452,436,10,7,15,-0.7809757
324,308,10,7,15,-0.76920223
708,692,10,7,15,-0.77516013
580,564,10,7,15,-0.6846836
704,784,10,8,15,-0.7396622
548,1332,15,8,10,-0.63730115
408,1576,15,8,10,-0.39371508
548,1336,15,8,10,-0.71382594
552,1404,10,8,15,-0.791446
692,796,15,9,10,-0.63606703
552,1484,10,9,15,-0.63545936
552,1452,10,10,15,-0.5133031
536,1528,15,9,10,-0.69210523
568,920,10,7,15,-0.76946545
552,1420,10,7,15,-0.82298136
552,1388,10,8,15,-0.76792645
556,932,15,9,10,-0.62054396
280,1740,10,9,15,-0.69696236
552,1500,10,9,15,-0.6861141
312,300,15,9,10,-0.28510305
568,556,15,9,10,-0.28849876
552,1468,10,10,15,-0.5260614
404,1572,15,12,10,-0.17913122
568,552,15,9,10,-0.6329917
440,424,15,9,10,-0.61139846
312,296,15,9,10,-0.6082867
696,680,15,9,10,-0.63368505
264,1752,15,10,10,-0.52919316
552,1468,10,7,15,-0.8215791
692,796,15,12,10,-6.24449E-4
552,1500,10,8,15,-0.7914659
280,1740,10,8,15,-0.78043157
552,1388,10,9,15,-0.64348894
552,1420,10,10,15,-0.5651603
696,788,15,7,10,-0.80656314
536,1528,15,12,10,-0.093534715
600,888,10,12,15,-0.04548706
568,920,10,10,15,-0.4276952
552,1452,10,7,15,-0.83244264
556,932,15,12,10,0.007929526
552,1484,10,8,15,-0.76597214
552,1404,10,9,15,-0.6996324
552,1436,10,10,15,-0.57689536
264,1752,15,11,10,-0.3156489
568,552,15,12,10,0.0125896735
440,424,15,12,10,0.020104848
696,680,15,12,10,0.011288385
312,296,15,12,10,0.043287575
560,924,15,8,10,-0.76650393
404,1572,15,9,10,-0.71400535
704,784,10,9,15,-0.63370794
580,564,10,10,15,-0.4488022
324,308,10,10,15,-0.422623
452,436,10,10,15,-0.3967088
708,692,10,10,15,-0.4605484
692,796,15,11,10,-0.23452377
552,1500,10,7,15,-0.8033629
280,1740,10,7,15,-0.6142741
552,1468,10,8,15,-0.78024095
540,1524,15,8,10,-0.6458206
552,1420,10,9,15,-0.5314449
552,1388,10,10,15,-0.5692791
536,1528,15,11,10,-0.32579005
600,888,10,11,15,-0.25887567
696,788,15,8,10,-0.5529595
568,920,10,9,15,-0.6499032
556,932,15,11,10,-0.23748213
552,1484,10,7,15,-0.81543374
552,1452,10,8,15,-0.7959305
440,428,15,11,10,-0.06813386
696,684,15,11,10,-0.09748964
708,696,10,9,15,-0.29219723
552,1436,10,9,15,-0.6824261
552,1404,10,10,15,-0.53410447
696,680,15,11,10,-0.2332559
568,552,15,11,10,-0.22302979
440,424,15,11,10,-0.20015898
312,296,15,11,10,-0.18149355
560,924,15,7,10,-0.75841355
264,1752,15,12,10,-0.06802557
708,692,10,9,15,-0.6213273
580,564,10,9,15,-0.62883496
324,308,10,9,15,-0.5604358
452,436,10,9,15,-0.46668157
404,1572,15,10,10,-0.61328614
704,784,10,10,15,-0.4619856
388,1556,15,7,10,-0.8426423
388,1588,15,8,10,-0.79252756
388,1612,15,9,10,-0.6626317
540,948,15,7,10,-0.7452289
552,1388,10,11,15,-0.35279772
552,1420,10,12,15,-0.099055685
388,1596,15,8,10,-0.7864629
568,920,10,12,15,-0.018481731
388,1604,15,9,10,-0.72032464
600,888,10,10,15,-0.47999918
520,1544,15,7,10,-0.79072297
388,1572,15,8,10,-0.80815786
680,804,15,10,10,-0.49608648
524,1540,15,10,10,-0.561188
676,812,15,7,10,-0.7518636
532,1320,15,11,10,-0.35226917
552,1404,10,11,15,-0.3470068
552,1436,10,12,15,-0.09396574
452,440,10,12,15,0.03374629
704,784,10,11,15,-0.118581
708,692,10,12,15,0.0014064
580,564,10,12,15,0.015804628
324,308,10,12,15,0.04941196
452,436,10,12,15,0.017088542
388,1620,15,9,10,-0.7264947
388,1588,15,7,10,-0.8326055
388,1556,15,8,10,-0.8110058
544,940,15,12,10,-0.04463867
552,1420,10,11,15,-0.35247076
540,948,15,8,10,-0.70583045
552,1388,10,12,15,-0.10938883
568,920,10,11,15,-0.23519635
600,888,10,9,15,-0.6730936
388,1604,15,10,10,-0.5987545
388,1572,15,7,10,-0.83704704
520,1544,15,8,10,-0.75426614
524,1544,15,9,10,-0.6451552
680,804,15,9,10,-0.6644367
552,1436,10,11,15,-0.34768915
676,812,15,8,10,-0.7094873
532,1320,15,12,10,-0.09634342
552,1404,10,12,15,-0.09198482
324,308,10,11,15,-0.15517496
580,564,10,11,15,-0.2176176
452,436,10,11,15,-0.21243891
708,692,10,11,15,-0.11225116
704,784,10,12,15,0.02924468
392,1560,15,12,10,-0.19678435
532,1316,15,12,10,-0.047415577
388,1620,15,10,10,-0.60049725
296,280,15,8,10,-0.7184974
248,1768,15,8,10,-0.75197446
552,536,15,8,10,-0.73208994
680,664,15,8,10,-0.73403597
424,408,15,8,10,-0.73036015
544,940,15,9,10,-0.66268027
388,1612,15,11,10,-0.3488773
552,540,15,8,10,-0.34171325
552,1452,10,11,15,-0.36629838
552,1484,10,12,15,-0.030942423
388,1604,15,11,10,-0.40700948
384,1632,15,8,10,-0.7783954
600,888,10,8,15,-0.7629991
680,804,15,12,10,-0.027148997
388,1628,15,11,10,-0.32251048
308,1708,10,10,15,-0.24275474
552,1468,10,11,15,-0.34358484
280,1740,10,12,15,-0.08748023
552,1500,10,12,15,-0.09817842
532,1320,15,9,10,-0.7074374
388,1620,15,11,10,-0.4009627
392,1560,15,9,10,-0.74298096
680,664,15,7,10,-0.7842655
552,536,15,7,10,-0.7839585
424,408,15,7,10,-0.77940196
296,280,15,7,10,-0.77231467
248,1768,15,7,10,-0.80258715
544,940,15,10,10,-0.48155367
552,1484,10,11,15,-0.25282794
552,1452,10,12,15,-0.09716718
388,1604,15,12,10,-0.1604227
384,1632,15,7,10,-0.81911546
600,888,10,7,15,-0.78954685
680,804,15,11,10,-0.2525569
280,1740,10,11,15,-0.32701448
552,1500,10,11,15,-0.34800032
552,1468,10,12,15,-0.085002266
532,1320,15,10,10,-0.5618708
388,1620,15,12,10,-0.15131004
348,332,10,8,15,-0.7332839
604,588,10,8,15,-0.7122227
476,460,10,8,15,-0.7424376
524,1312,15,7,10,-0.7745849
548,940,15,11,10,-0.2746032
440,1580,10,8,15,-0.74168575
552,1516,10,11,15,-0.31694424
304,1716,10,9,15,-0.7111709
536,948,15,7,10,-0.7802466
256,1760,15,10,10,-0.5519055
684,804,15,10,10,-0.49523795
396,1568,15,11,10,-0.41351002
516,1548,15,7,10,-0.40318778
396,1564,15,11,10,-0.46569496
672,812,15,7,10,-0.76516014
528,1536,15,10,10,-0.59251225
560,544,15,10,10,-0.4844393
432,416,15,10,10,-0.47601688
304,288,15,10,10,-0.4541405
688,672,15,10,10,-0.49577555
348,332,10,7,15,-0.79291886
476,460,10,7,15,-0.77498585
604,588,10,7,15,-0.78436756
348,336,10,7,15,-0.3648339
440,1580,10,7,15,-0.8030019
524,1312,15,8,10,-0.77373034
548,940,15,12,10,-0.0378564
552,1516,10,12,15,-0.08851874
304,1716,10,10,15,-0.53856313
536,948,15,8,10,-0.70974576
256,1760,15,9,10,-0.6986036
684,804,15,9,10,-0.6679913
516,1548,15,8,10,-0.76755524
688,676,15,9,10,-0.29597515
396,1564,15,12,10,-0.21700373
672,812,15,8,10,-0.35614118
432,416,15,9,10,-0.64989185
528,1536,15,9,10,-0.71463895
560,544,15,9,10,-0.6522856
688,672,15,9,10,-0.65885675
304,288,15,9,10,-0.6367153
284,1732,10,12,15,-0.009827567
548,940,15,9,10,-0.67308575
256,1760,15,12,10,-0.08180535
304,1716,10,7,15,-0.8134729
220,256,10,8,15,-0.5180168
684,804,15,12,10,-0.024399024
304,292,15,12,10,0.037532616
396,1568,15,9,10,-0.6574852
440,1580,10,10,15,-0.61482
432,416,15,12,10,-9.146959E-4
528,1536,15,12,10,-0.119101465
560,544,15,12,10,-0.009539919
688,672,15,12,10,-0.01789454
304,288,15,12,10,0.009810463
396,1564,15,9,10,-0.7620307
604,588,10,10,15,-0.48169464
348,332,10,10,15,-0.45155776
476,460,10,10,15,-0.4787475
548,940,15,10,10,-0.50929797
256,1760,15,11,10,-0.3310101
684,804,15,11,10,-0.2683896
200,256,10,11,15,-0.22895095
304,1716,10,8,15,-0.76459014
432,420,15,11,10,-0.08141539
560,548,15,11,10,-0.08997268
476,464,10,9,15,-0.28861594
440,1580,10,9,15,-0.6972523
432,416,15,11,10,-0.23738006
560,544,15,11,10,-0.2391347
528,1536,15,11,10,-0.37299693
304,288,15,11,10,-0.20927371
688,672,15,11,10,-0.24794742
348,332,10,9,15,-0.6250366
604,588,10,9,15,-0.53036326
476,460,10,9,15,-0.5712852
396,1564,15,10,10,-0.6495629
396,1564,15,7,10,-0.8298251
672,812,15,11,10,-0.20910122
516,1548,15,11,10,-0.18087825
216,256,10,10,15,-0.46167985
712,776,10,11,15,-0.25759727
536,948,15,11,10,-0.1770245
548,940,15,7,10,-0.808507
524,1312,15,11,10,-0.31552118
716,704,10,12,15,0.019830065
576,912,10,11,15,-0.2777556
524,1308,15,11,10,-0.3000804
588,572,10,12,15,-0.011572643
460,444,10,12,15,0.011768477
716,700,10,12,15,0.024613407
332,316,10,12,15,0.029046096
592,896,10,10,15,-0.45128733
396,1564,15,8,10,-0.7852235
516,1552,15,12,10,-0.03995589
672,812,15,12,10,0.014657812
216,256,10,9,15,-0.6108525
712,776,10,12,15,0.024213793
536,948,15,12,10,-0.0062660985
548,940,15,8,10,-0.7469945
524,1312,15,12,10,-0.07562737
588,572,10,11,15,-0.24102631
460,444,10,11,15,-0.17037821
716,700,10,11,15,-0.20341137
332,316,10,11,15,-0.16561678
576,912,10,12,15,-0.026759125
524,1308,15,12,10,-0.017526394
592,896,10,9,15,-0.6299715
592,896,10,8,15,-0.7724807
432,416,15,8,10,-0.7514769
528,1536,15,8,10,-0.79434603
304,288,15,8,10,-0.7457329
560,544,15,8,10,-0.75890577
688,672,15,8,10,-0.76034725
672,812,15,9,10,-0.6200354
516,1552,15,9,10,-0.4990601
516,1548,15,9,10,-0.3222346
424,1580,10,11,15,-0.3936743
684,804,15,8,10,-0.76238406
288,1732,10,12,15,-0.09643309
716,716,10,11,15,-0.21364066
716,748,10,12,15,0.040066957
256,1760,15,8,10,-0.78026485
536,948,15,9,10,-0.45354086
216,256,10,8,15,-0.7585284
716,768,10,12,15,0.025383929
524,1312,15,9,10,-0.67995834
716,732,10,11,15,-0.18110116
716,764,10,12,15,-0.021963116
592,896,10,7,15,-0.8181568
432,416,15,7,10,-0.786176
528,1536,15,7,10,-0.83130014
560,544,15,7,10,-0.806558
688,672,15,7,10,-0.8103148
304,288,15,7,10,-0.78830457
516,1552,15,10,10,-0.45530605
672,812,15,10,10,-0.38257515
516,1548,15,10,10,-0.26854742
684,804,15,7,10,-0.7834002
288,1732,10,11,15,-0.32711905
424,1580,10,12,15,-0.1625548
716,748,10,11,15,-0.14003626
716,716,10,12,15,0.045528747
256,1760,15,7,10,-0.8204424
536,948,15,10,10,-0.47919047
216,256,10,7,15,-0.8075174
204,256,10,11,15,-0.08923873
524,1312,15,10,10,-0.544665
716,764,10,11,15,-0.24780005
716,732,10,12,15,0.053985886
596,580,10,8,15,-0.73230267
468,452,10,8,15,-0.7296565
340,324,10,8,15,-0.70910853
532,1320,15,7,10,-0.8280729
676,812,15,11,10,-0.22276464
388,1580,15,12,10,-0.16338745
520,1544,15,11,10,-0.34529412
388,1572,15,12,10,-0.17495286
384,1632,15,10,10,-0.5757682
584,904,10,7,15,-0.80943966
540,948,15,11,10,-0.21634772
388,1564,15,11,10,-0.36956504
388,1596,15,12,10,-0.06882282
296,1724,10,9,15,-0.6106469
388,1556,15,11,10,-0.4473266
544,940,15,7,10,-0.76299876
388,1588,15,12,10,-0.15198149
552,536,15,10,10,-0.4547667
680,664,15,10,10,-0.46839452
424,408,15,10,10,-0.44604665
296,280,15,10,10,-0.43909502
248,1768,15,10,10,-0.45792443
468,452,10,7,15,-0.7817031
596,580,10,7,15,-0.73455024
340,324,10,7,15,-0.76909226
532,1316,15,8,10,-0.70345485
388,1580,15,11,10,-0.4131081
532,1320,15,8,10,-0.79042435
676,812,15,12,10,-0.0066125654
388,1572,15,11,10,-0.4230299
520,1544,15,12,10,-0.07002966
384,1632,15,9,10,-0.7154728
584,904,10,8,15,-0.7510631
388,1596,15,11,10,-0.20080033
540,948,15,12,10,0.035307385
296,284,15,9,10,-0.28741652
680,668,15,9,10,-0.2950938
296,1724,10,10,15,-0.4919467
388,1588,15,11,10,-0.39044613
388,1556,15,12,10,-0.20648558
544,940,15,8,10,-0.74095714
680,664,15,9,10,-0.63447034
552,536,15,9,10,-0.630441
424,408,15,9,10,-0.62698543
248,1768,15,9,10,-0.64235306
296,280,15,9,10,-0.6176602
388,1620,15,7,10,-0.8350813
296,1724,10,7,15,-0.75876427
676,812,15,9,10,-0.6395015
388,1628,15,7,10,-0.59309757
524,1540,15,8,10,-0.3569653
388,1576,15,10,10,-0.5989249
384,1632,15,12,10,-0.12919039
680,804,15,8,10,-0.6615963
520,1544,15,9,10,-0.6783112
584,904,10,9,15,-0.6641746
388,1572,15,10,10,-0.6204982
388,1604,15,7,10,-0.8249848
540,948,15,9,10,-0.61733323
388,1564,15,9,10,-0.6777288
388,1612,15,7,10,-0.38756812
340,328,10,10,15,-0.18777253
596,584,10,10,15,-0.20661402
552,536,15,12,10,0.0067831506
424,408,15,12,10,0.032258525
680,664,15,12,10,0.0010251999
296,280,15,12,10,0.05482102
248,1768,15,12,10,-0.0020054579
388,1556,15,9,10,-0.74898505
388,1588,15,10,10,-0.6113718
468,452,10,10,15,-0.449586
340,324,10,10,15,-0.40488243
596,580,10,10,15,-0.40232593
388,1620,15,8,10,-0.7997156
296,1724,10,8,15,-0.7160117
388,1580,15,9,10,-0.5479526
676,812,15,10,10,-0.4587102
384,1636,15,11,10,-0.15924464
384,1632,15,11,10,-0.37129238
680,804,15,7,10,-0.81226766
388,1572,15,9,10,-0.74009293
520,1544,15,10,10,-0.54118186
584,904,10,10,15,-0.46424282
388,1604,15,8,10,-0.79551935
540,948,15,10,10,-0.45993558
424,412,15,11,10,-0.085016735
552,536,15,11,10,-0.21938464
248,1768,15,11,10,-0.21159089
680,664,15,11,10,-0.22789107
296,280,15,11,10,-0.18611437
424,408,15,11,10,-0.203711
388,1588,15,9,10,-0.72908723
596,580,10,9,15,-0.6218871
468,452,10,9,15,-0.6046063
340,324,10,9,15,-0.5786717
388,1556,15,10,10,-0.6294793
596,892,15,12,10,-0.0361482
528,1540,10,8,15,-0.77513963
304,1712,15,11,10,-0.35911757
0,0,15,5,5,0.06555036
256,1764,10,8,15,-0.76862305
564,552,10,12,15,0.02918538
536,1324,10,9,15,-0.68642676
436,420,10,12,15,0.02433182
564,548,10,12,15,0.012923716
688,800,10,12,15,0.030146252
692,676,10,12,15,0.012184739
308,292,10,12,15,0.03954184
592,892,15,8,10,-0.69669676
596,892,15,11,10,-0.26467276
528,1540,10,7,15,-0.8188089
304,1712,15,12,10,-0.094025806
256,1764,10,7,15,-0.7811029
536,1324,10,10,15,-0.54999155
692,676,10,11,15,-0.23003086
308,292,10,11,15,-0.16848844
688,800,10,11,15,-0.20082504
564,548,10,11,15,-0.20633869
436,420,10,11,15,-0.21719219
592,892,15,7,10,-0.70582294
600,584,15,8,10,-0.74375945
344,328,15,8,10,-0.71432257
472,456,15,8,10,-0.72106713
536,1324,10,7,15,-0.8269417
344,332,15,8,10,-0.33557397
596,892,15,10,10,-0.5062784
256,1764,10,10,15,-0.55100316
552,936,10,11,15,-0.23061943
304,1712,15,9,10,-0.7018703
400,1572,10,11,15,-0.41031542
528,1540,10,10,15,-0.5681895
600,584,15,7,10,-0.7832911
472,456,15,7,10,-0.78876686
344,328,15,7,10,-0.76058066
600,588,15,7,10,-0.3672474
536,1324,10,8,15,-0.7807447
596,892,15,9,10,-0.6614332
436,1580,15,7,10,-0.83115304
256,1764,10,9,15,-0.69764394
552,936,10,12,15,0.008347515
304,1712,15,10,10,-0.5659101
400,1572,10,12,15,-0.16906409
528,1540,10,9,15,-0.51011336
296,1720,15,7,10,-0.7594298
684,668,10,8,15,-0.7514155
556,540,10,8,15,-0.74359715
428,412,10,8,15,-0.73141766
300,284,10,8,15,-0.6514208
388,1624,10,7,15,-0.6253302
300,288,10,8,15,-0.338667
536,1532,10,12,15,-0.10421297
588,900,15,8,10,-0.7599827
224,256,15,12,10,0.056640003
680,808,10,9,15,-0.57939845
600,884,15,11,10,-0.27231395
388,1608,10,7,15,-0.8245592
264,1756,10,11,15,-0.29746503
392,1564,10,9,15,-0.70018566
352,340,15,10,10,-0.19067012
480,468,15,10,10,-0.20289092
212,256,15,8,10,-0.7589657
544,944,10,9,15,-0.6499107
608,592,15,10,10,-0.48806426
352,336,15,10,10,-0.45592377
480,464,15,10,10,-0.4752393
444,1580,15,10,10,-0.5838468
556,540,10,7,15,-0.79766685
300,284,10,7,15,-0.7879741
428,412,10,7,15,-0.70408696
684,668,10,7,15,-0.75818926
296,1720,15,8,10,-0.7323362
388,1624,10,8,15,-0.7476959
536,1532,10,11,15,-0.3309871
588,900,15,7,10,-0.80687535
224,256,15,11,10,-0.1770081
680,808,10,10,15,-0.46916318
600,884,15,12,10,-0.02568543
388,1608,10,8,15,-0.69299734
264,1756,10,12,15,-0.060754977
608,596,15,9,10,-0.29296362
392,1564,10,10,15,-0.6235839
212,256,15,7,10,-0.60868865
352,336,15,9,10,-0.63149273
480,464,15,9,10,-0.65051305
608,592,15,9,10,-0.6589222
444,1580,15,9,10,-0.5221701
544,944,10,10,15,-0.48776835
544,944,10,7,15,-0.7921669
388,1616,10,9,15,-0.32714388
392,1564,10,7,15,-0.8215004
388,1608,10,9,15,-0.7207036
432,1580,15,8,10,-0.81068313
224,256,15,10,10,-0.43864453
680,808,10,7,15,-0.8107798
600,884,15,9,10,-0.56885767
544,1332,10,11,15,-0.2974235
388,1624,10,9,15,-0.71741927
404,1572,10,11,15,-0.21695016
608,592,15,12,10,-0.014352314
352,336,15,12,10,0.023403611
480,464,15,12,10,0.008009699
444,1580,15,12,10,-0.1204444
428,412,10,10,15,-0.47163153
300,284,10,10,15,-0.4607175
556,540,10,10,15,-0.48346078
